latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
47.05564,-113.80129,296.44,0.49,0.41,2022-09-11,1000,N,nominal,2.0NRT,278.25,6.46,N
47.05335,-113.80919,302.69,0.49,0.4,2022-09-11,1000,N,nominal,2.0NRT,278.35,6.46,N
48.34236,-121.37277,298.29,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.91,0.42,N
48.34159,-121.36708,299.26,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,277.2,0.42,N
48.3382,-121.36791,297.79,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,277.03,0.8,N
48.33178,-121.34629,301.68,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,276.93,0.45,N
48.33155,-121.37077,309.01,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,283.08,0.89,N
48.33077,-121.36495,299.46,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,281.07,1.59,N
48.32843,-121.34745,317.33,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.74,1.8,N
48.32744,-121.3663,324.71,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,280.24,1.59,N
48.32821,-121.37206,301.6,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.43,0.89,N
48.32101,-121.3445,305.68,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.79,1.63,N
48.31696,-121.34047,309.88,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,285.02,1.63,N
48.46978,-122.55716,300.16,0.43,0.38,2022-09-11,1000,N,nominal,2.0NRT,290.15,1.14,N
48.30782,-121.37685,301.68,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,283.94,0.71,N
48.30445,-121.37794,336.63,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.22,3.12,N
48.30523,-121.38379,305.34,0.41,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.74,3.12,N
46.32826,-111.61813,297.45,0.41,0.45,2022-09-11,1000,N,nominal,2.0NRT,282.36,0.79,N
47.12786,-115.4321,323.89,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.22,2.59,N
47.06258,-115.2662,328.56,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,288.6,2.04,N
47.06153,-115.26083,302.54,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,286.22,2.04,N
47.05914,-115.26766,322,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,284.71,2.04,N
47.97206,-120.70036,300.21,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,274.48,1.21,N
47.97127,-120.69489,317.3,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,274.14,1.61,N
47.0581,-115.26231,299.3,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,284.76,2.04,N
47.96875,-120.70145,302.87,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,274.52,1.05,N
47.96796,-120.69598,310.54,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,275.74,1.55,N
47.96719,-120.69063,318.49,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,277.83,1.55,N
47.96643,-120.6853,299.67,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,273.85,0.79,N
47.96545,-120.70265,307.24,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,280.99,1.05,N
47.9639,-120.69183,303.4,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,276.1,1.55,N
47.96217,-120.70393,351.03,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,288.55,11.46,N
47.96139,-120.69846,344.92,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,282.78,5.39,N
47.96297,-120.7095,299.82,0.39,0.37,2022-09-11,1000,N,nominal,2.0NRT,280,11.46,N
47.96061,-120.69304,313.26,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,275.32,5.39,N
47.95889,-120.70523,340.7,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,284.72,11.46,N
47.95811,-120.69975,355.3,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,284.78,5.39,N
47.95968,-120.71074,301.82,0.39,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.33,11.46,N
47.95733,-120.69431,298.65,0.39,0.36,2022-09-11,1000,N,nominal,2.0NRT,274.44,5.39,N
47.01579,-115.23645,310.97,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,282.19,1.3,N
46.99569,-115.17196,303.33,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,284.37,0.56,N
46.99342,-115.17944,303.38,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,283.63,1.26,N
46.99223,-115.17339,302.64,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,283.92,0.72,N
46.98995,-115.18084,304.05,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,284.55,1.26,N
46.98411,-115.15113,295.06,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,282.83,0.77,N
46.98062,-115.15245,296.83,0.45,0.39,2022-09-11,1000,N,nominal,2.0NRT,283.95,0.65,N
47.91029,-121.07965,301.06,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,279.75,1.09,N
47.9095,-121.07401,310.26,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,284.84,1.92,N
47.9062,-121.07535,295.37,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,282.83,1.99,N
47.90541,-121.06973,303.1,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,284.97,1.99,N
47.89044,-120.96297,295.52,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,282.35,0.53,N
47.90212,-121.0711,335.41,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.83,1.99,N
47.87906,-120.95618,299.61,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,284.98,0.73,N
47.87127,-120.92549,324.68,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.32,4.4,N
47.87201,-120.93081,310.15,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.46,4.4,N
47.86765,-120.89979,314.52,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,285.89,1.5,N
47.86947,-120.93743,328.53,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.84,5.64,N
47.86872,-120.93212,343.58,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.1,4.4,N
47.86798,-120.92683,352.23,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.54,4.4,N
47.86724,-120.92155,336.93,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.11,5.19,N
47.86431,-120.90073,305.38,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.37,1.5,N
47.86214,-120.88541,297.26,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,282.5,1.36,N
47.86395,-120.92293,331.91,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.83,3.47,N
47.86098,-120.90185,327.52,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.75,2.75,N
47.86024,-120.8966,327.67,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.45,2.75,N
47.85952,-120.89144,339.22,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.91,2.8,N
47.86469,-120.92817,314.07,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.03,3.05,N
47.8588,-120.8863,316.99,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,284.14,2.8,N
47.85522,-120.861,309.88,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,272.9,1.04,N
47.85843,-120.9084,331,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.67,2.27,N
47.85769,-120.90311,330.33,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,285.26,2.75,N
47.85546,-120.88733,334.75,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,283.39,2.8,N
47.85259,-120.86697,323.9,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,277.46,3.07,N
47.85918,-120.91368,307.99,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.62,2.27,N
47.85694,-120.89782,308.27,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,281.45,2.75,N
47.8562,-120.89255,310.6,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,281.2,2.8,N
47.85473,-120.88213,315.47,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,281.96,2.32,N
47.85188,-120.86191,308.51,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,272.82,1.04,N
47.85588,-120.91499,304.22,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,282.23,1.21,N
47.85514,-120.90969,309.32,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,282.26,1.21,N
47.85141,-120.88324,295.85,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.98,0.95,N
47.85069,-120.87812,306.47,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,279.36,0.95,N
47.84998,-120.87304,309.99,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,278.52,1.36,N
47.84926,-120.86796,308.55,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,275.38,1.36,N
46.92482,-115.58505,300.76,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.35,0.76,N
46.87997,-115.56385,307.76,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.28,0.89,N
46.86913,-115.50751,301.13,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.86,0.76,N
46.86767,-115.5191,334.01,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,287.42,3.12,N
46.88036,-115.58502,305.42,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.78,1.36,N
46.87941,-115.58009,301.71,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,288.31,1.36,N
46.86665,-115.51382,308.47,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.89,3.12,N
46.86565,-115.50866,308.43,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.62,1.16,N
46.86464,-115.50346,306.48,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.54,1.16,N
46.83036,-115.32648,298.29,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,282.55,0.29,N
46.86418,-115.52022,337.87,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,289.57,3.12,N
46.86217,-115.5098,310.87,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.09,1.16,N
46.86116,-115.50459,309.86,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.3,1.16,N
46.87248,-115.58247,329.36,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,291.21,4.3,N
46.86071,-115.52145,325.43,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.87,1.05,N
46.85866,-115.51083,298.01,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,284.67,0.67,N
46.85663,-115.50031,299.95,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,283.02,0.71,N
46.85427,-115.48811,316.41,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,288.54,1.98,N
46.86997,-115.58865,329.72,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,290.42,4.3,N
46.869,-115.58362,334.6,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,290.47,4.3,N
46.87097,-115.59381,304.55,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.41,1.42,N
46.85722,-115.5225,299.28,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.51,1.05,N
46.8531,-115.50124,297.91,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,284.85,0.71,N
46.85201,-115.49559,299.19,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.71,0.71,N
46.85267,-115.51818,321.16,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.2,1,N
46.86652,-115.58987,299.97,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.16,0.92,N
46.85596,-115.5352,302.28,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,288.65,1.3,N
46.85373,-115.52362,295.96,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,285.62,1,N
46.8506,-115.50746,301.91,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,284.77,5.25,N
46.82985,-115.40044,298.14,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,285.95,0.63,N
46.84705,-115.50828,338.86,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,293.72,5.25,N
46.84915,-115.5191,297.05,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.15,1,N
46.82635,-115.40159,299.3,0.44,0.39,2022-09-11,1000,N,nominal,2.0NRT,285.94,0.63,N
46.84561,-115.51994,331.05,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,288.59,3.32,N
46.84666,-115.52537,313.95,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,286.86,3.32,N
46.8431,-115.52613,343.04,0.44,0.38,2022-09-11,1000,N,nominal,2.0NRT,287.13,3.32,N
47.80693,-121.47381,300.89,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.73,0.78,N
47.80362,-121.47526,307.07,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.43,1.42,N
46.58858,-114.36688,344.81,0.48,0.4,2022-09-11,1000,N,nominal,2.0NRT,286.59,9.03,N
46.58742,-114.36126,295.66,0.48,0.4,2022-09-11,1000,N,nominal,2.0NRT,282.3,1.47,N
47.79619,-121.47218,334.78,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.17,2.33,N
47.79696,-121.47785,312.67,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.27,2.11,N
46.58501,-114.36839,307.4,0.48,0.4,2022-09-11,1000,N,nominal,2.0NRT,279.97,1.78,N
47.7951,-121.49019,320.46,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.95,2.79,N
47.79282,-121.47315,324.37,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.05,2.33,N
47.7936,-121.47899,319.92,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.74,2.11,N
47.79205,-121.46741,306.31,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.64,2.33,N
47.78944,-121.47407,334.3,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.01,6.21,N
47.78865,-121.46816,347.61,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,301.04,6.21,N
47.79024,-121.4801,317.31,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.95,2.04,N
47.7879,-121.46261,310.44,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.64,3.02,N
47.774,-121.3601,307.14,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.62,1.32,N
47.7861,-121.47533,321.15,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.52,6.21,N
47.7853,-121.46933,355.54,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,305.58,6.21,N
47.78455,-121.46378,335.07,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.81,3.02,N
47.78382,-121.45834,327.95,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.87,3.02,N
47.77433,-121.38829,323.11,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.28,1.9,N
47.78689,-121.48129,307.23,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.01,2.04,N
47.78308,-121.45284,304.86,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.6,1.69,N
47.78154,-121.44138,312.58,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.66,0.93,N
47.77361,-121.38303,314.66,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.66,1.9,N
47.77144,-121.3671,307.24,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.12,1.32,N
47.77068,-121.36145,316.66,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.43,1.32,N
47.76992,-121.3558,301.44,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.3,0.54,N
47.7692,-121.35054,298.97,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.09,0.54,N
47.78278,-121.47678,332.57,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.45,4.07,N
47.78199,-121.47084,334.89,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.42,4.07,N
47.78123,-121.46519,328.78,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.97,3.28,N
47.76954,-121.37887,331.44,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.27,12.88,N
47.76883,-121.37368,347.98,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,307.36,12.88,N
47.76811,-121.36839,341.24,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.09,8.84,N
47.76736,-121.36285,347.23,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,301.5,8.84,N
47.76517,-121.34671,321.05,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.06,2,N
47.78047,-121.45952,319.98,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.34,3.28,N
47.77971,-121.45377,313.53,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.44,1.66,N
47.77892,-121.44792,318.13,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.06,1.66,N
47.77813,-121.44199,300.34,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.89,0.79,N
47.77097,-121.38927,299.92,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.08,1.47,N
47.77025,-121.38403,305.77,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.32,1.47,N
47.76662,-121.35734,318.56,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.58,3.23,N
47.76589,-121.35197,316.03,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.58,3.23,N
47.76446,-121.34154,302.44,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.17,2,N
47.77868,-121.47237,327.98,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.48,4.07,N
47.77792,-121.46665,329.62,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.67,3.28,N
47.77715,-121.46094,333.96,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,298.83,3.28,N
47.76689,-121.38506,322.67,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.27,1.47,N
47.76618,-121.37985,338.08,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.05,12.88,N
47.76547,-121.37465,367,0.4,0.37,2022-09-11,1000,N,high,2.0NRT,297.78,12.88,N
47.76476,-121.3694,332.82,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.9,8.84,N
47.76405,-121.36418,338.24,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.75,8.84,N
47.76331,-121.35879,341.46,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,300.24,3.23,N
47.76258,-121.35343,331.71,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,298.08,3.23,N
47.76184,-121.348,321.95,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.59,2,N
47.76113,-121.34275,327.93,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.37,2,N
47.77637,-121.45509,314.58,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.78,1.66,N
47.77559,-121.4492,312.39,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.12,1.66,N
47.7748,-121.44331,311.21,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.18,0.79,N
47.77403,-121.4375,300.48,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.69,0.79,N
47.77537,-121.47386,332.97,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.06,2.85,N
47.77384,-121.46246,321.95,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.81,2.09,N
47.77306,-121.45658,320.99,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.17,2.21,N
47.77149,-121.44476,329.79,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.25,2.21,N
47.76067,-121.36511,341.08,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,298.85,4.32,N
47.75996,-121.35984,335.78,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,298.14,4.69,N
47.75924,-121.35454,334.9,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,298.16,4.69,N
47.7746,-121.46811,314.97,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.18,2.09,N
47.77228,-121.45069,318.22,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.58,2.21,N
47.7707,-121.43884,313.86,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.57,2.21,N
47.76139,-121.37032,303.87,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.62,4.32,N
47.75852,-121.34932,316.52,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.49,2.03,N
47.7578,-121.34408,314.85,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.41,2.03,N
47.75708,-121.33881,304.98,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.91,0.93,N
47.75729,-121.36584,356.03,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,302.88,4.32,N
47.75657,-121.36065,346.45,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,301.64,4.69,N
47.75587,-121.35551,331.02,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.09,4.69,N
47.75518,-121.35046,330.43,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.51,2.03,N
47.77202,-121.47507,316.04,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.12,2.85,N
47.77129,-121.46966,311.13,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.44,2.09,N
47.77052,-121.46384,316.47,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.81,2.09,N
47.76975,-121.45808,319.19,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.16,2.21,N
47.76897,-121.45221,317.67,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.32,2.21,N
47.76818,-121.44631,317.79,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.33,2.21,N
47.7674,-121.44041,314.17,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.71,2.21,N
47.76589,-121.42912,300.37,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.99,0.84,N
47.76514,-121.42357,303.57,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.14,0.28,N
47.758,-121.37108,318.07,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.97,4.32,N
47.75447,-121.34534,311.08,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.03,2.03,N
47.75376,-121.34009,305.36,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.52,0.93,N
47.75304,-121.33488,303.95,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.28,0.93,N
47.76794,-121.47089,335.26,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.57,6.25,N
47.76719,-121.46517,324.76,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.67,6.25,N
47.76641,-121.45937,323.7,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.18,8.38,N
47.76565,-121.45367,328.08,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.96,8.38,N
47.75605,-121.38241,345.35,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.27,7.6,N
47.75534,-121.37717,345.56,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,296.62,7.6,N
47.75462,-121.37189,330.05,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,293.64,4.76,N
47.7539,-121.36662,338.58,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.14,4.76,N
47.75319,-121.36143,342.18,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.7,3.38,N
47.75249,-121.35634,328.92,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.42,3.38,N
47.74971,-121.33607,337.54,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,299.93,5.65,N
47.74901,-121.33096,341.31,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,300.81,19.67,N
47.76488,-121.44791,311.84,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.08,1.84,N
47.7641,-121.44205,305.6,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.39,1.84,N
47.76332,-121.43619,304.33,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.14,0.85,N
47.76255,-121.4304,300.86,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.06,0.85,N
47.76179,-121.42473,306.72,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.79,0.88,N
47.76104,-121.41914,311.68,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.01,0.88,N
47.76033,-121.41384,303.4,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,288.08,1.18,N
47.75962,-121.40864,303.66,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,287.39,1.18,N
47.75891,-121.40346,319.85,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,290.44,2.3,N
47.75819,-121.39809,308.9,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.31,2.3,N
47.75747,-121.39279,303.35,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.9,1.49,N
47.75676,-121.38761,300.26,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,286.82,1.49,N
47.7518,-121.35132,317.94,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.93,2.12,N
47.75112,-121.34633,315.47,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,292.68,2.12,N
47.7504,-121.34113,312.51,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.12,5.65,N
47.76384,-121.46645,345.49,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,299.96,6.25,N
47.76308,-121.46073,355.37,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,303.52,8.38,N
47.76233,-121.45515,356.87,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,302.28,8.38,N
47.76157,-121.44939,333.34,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,295.73,1.84,N
47.75556,-121.40451,336.23,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,294.27,2.3,N
47.75482,-121.39906,322.29,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,291.51,2.3,N
47.75338,-121.38847,322.91,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,289.22,1.49,N
47.75268,-121.38338,347.82,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,297.25,7.6,N
47.75198,-121.37818,352.19,0.4,0.37,2022-09-11,1000,N,nominal,2.0NRT,306.52,7.6,N
