latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.17824,-93.35823,301.2,0.41,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,281.1,1,N
30.11614,-93.29597,315.5,0.4,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280.5,1,N
30.15248,-93.72195,307,0.41,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280.4,1.2,N
30.05231,-93.33373,332.2,0.4,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,309.5,33,N
30.04557,-93.33501,295.4,0.4,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,279.5,0.7,N
30.0422,-93.33564,311.2,0.4,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280.2,1.5,N
30.08384,-94.08316,301.2,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,279,0.5,N
30.07392,-94.06246,295.1,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,282.1,0.5,N
30.07332,-94.0581,295.3,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,282.3,0.5,N
30.07107,-94.06746,331.6,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,288.3,3,N
30.06822,-94.07247,298.2,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,285.4,3,N
30.0393,-94.04193,295,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,281.6,0.3,N
30.03181,-94.03883,317.9,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280.5,1.7,N
30.45957,-97.72036,295.6,0.42,0.45,2019-12-23,0748,N20,VIIRS,n,2.0NRT,267.4,1.1,N
30.00688,-93.98543,301.5,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280,1,N
29.97915,-93.88202,299.6,0.42,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,280.9,0.4,N
30.45776,-97.71797,300.1,0.42,0.45,2019-12-23,0748,N20,VIIRS,n,2.0NRT,269.6,0.8,N
29.96666,-93.89314,296.1,0.42,0.37,2019-12-23,0748,N20,VIIRS,n,2.0NRT,284.2,1.1,N
29.89268,-93.96863,307.2,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,281.1,0.9,N
29.88865,-93.96494,298.5,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,283.3,0.9,N
29.88922,-93.96291,303.8,0.42,0.38,2019-12-23,0748,N20,VIIRS,n,2.0NRT,285.4,1.6,N
36.51738,-97.84104,302.5,0.73,0.76,2019-12-23,0924,N20,VIIRS,n,2.0NRT,272.2,1.8,N
47.86435,-103.48694,297.9,0.38,0.44,2019-12-23,0924,N20,VIIRS,n,2.0NRT,267.9,1.1,N
47.86326,-103.48212,295.9,0.38,0.44,2019-12-23,0924,N20,VIIRS,n,2.0NRT,267.8,0.7,N
42.68409,-111.59174,338.1,0.39,0.36,2019-12-23,0924,N20,VIIRS,n,2.0NRT,249.2,5,N
36.51653,-97.83848,296.8,0.73,0.76,2019-12-23,0924,N20,VIIRS,n,2.0NRT,271.5,1.3,N
32.39391,-102.01492,326.5,0.57,0.69,2019-12-23,0930,N20,VIIRS,n,2.0NRT,267.6,2.9,N
31.36801,-103.29276,333.7,0.51,0.66,2019-12-23,0930,N20,VIIRS,n,2.0NRT,264.7,5,N
31.49769,-103.53169,328,0.49,0.65,2019-12-23,0930,N20,VIIRS,n,2.0NRT,245.7,5.4,N
32.32164,-101.98611,301.8,0.57,0.69,2019-12-23,0930,N20,VIIRS,n,2.0NRT,267.4,0.8,N
32.46325,-101.71056,327.4,0.59,0.7,2019-12-23,0930,N20,VIIRS,n,2.0NRT,260.3,2.4,N
32.4922,-101.35381,307.5,0.61,0.71,2019-12-23,0930,N20,VIIRS,n,2.0NRT,270.7,1.1,N
32.49241,-101.35152,302.7,0.61,0.71,2019-12-23,0930,N20,VIIRS,n,2.0NRT,270.6,1.2,N
37.31965,-122.09276,295.3,0.45,0.47,2019-12-23,0930,N20,VIIRS,n,2.0NRT,278.8,0.6,N
37.95208,-122.4011,305.1,0.47,0.48,2019-12-23,0930,N20,VIIRS,n,2.0NRT,284,1.7,N
37.95201,-122.39932,302,0.47,0.48,2019-12-23,0930,N20,VIIRS,n,2.0NRT,283.7,1.9,N
38.0065,-121.93443,301.9,0.44,0.46,2019-12-23,0930,N20,VIIRS,n,2.0NRT,277.9,0.6,N
38.07111,-122.13986,299.5,0.46,0.47,2019-12-23,0930,N20,VIIRS,n,2.0NRT,284.1,1.2,N
40.39418,-79.85673,333.4,0.33,0.55,2019-12-23,1724,N20,VIIRS,n,2.0NRT,283.1,4,D
40.39516,-79.85291,326.2,0.33,0.55,2019-12-23,1724,N20,VIIRS,n,2.0NRT,281.3,3.3,D
40.39031,-79.85083,339.7,0.33,0.55,2019-12-23,1724,N20,VIIRS,n,2.0NRT,281,3.7,D
40.8904,-77.70961,332.5,0.5,0.49,2019-12-23,1724,N20,VIIRS,n,2.0NRT,282.4,4.7,D
41.4514,-81.67498,333.7,0.38,0.59,2019-12-23,1730,N20,VIIRS,n,2.0NRT,287.5,3,D
44.63172,-73.46855,329.7,0.43,0.38,2019-12-23,1730,N20,VIIRS,n,2.0NRT,278.1,4.2,D
30.1183,-92.22611,339.9,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.1,5.8,D
29.7445,-94.27467,328,0.46,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.7,1.9,D
30.09367,-92.18725,326.5,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.4,1.4,D
29.61731,-94.66597,329.4,0.48,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.2,4,D
29.61369,-94.6651,336.2,0.48,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.5,3.7,D
29.61459,-94.66026,326.5,0.48,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.2,3.7,D
30.07011,-92.01515,337.3,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.6,11.2,D
29.72973,-93.98816,336.2,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.6,7.3,D
29.73137,-93.97907,340.9,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.4,4.8,D
29.72459,-93.99644,334.5,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.8,4.6,D
29.72704,-93.9828,339.6,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.6,7.3,D
29.72109,-93.99562,340.4,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.7,3.4,D
29.72085,-93.97663,347.4,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.4,7.8,D
29.72048,-93.97855,327.3,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.4,4.3,D
29.72128,-93.974,333.2,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,4.3,D
29.71378,-93.99594,332.8,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.4,19.7,D
30.26664,-91.87451,333.7,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.7,3,D
30.26994,-91.87521,347.3,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.7,7.8,D
30.13744,-92.86436,338.2,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.3,4.3,D
29.99987,-93.82323,331.6,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.5,3,D
29.82793,-94.9173,333.6,0.49,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.2,6.3,D
30.06936,-94.06803,338.4,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.5,5.6,D
30.49783,-93.06414,342.6,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,299.5,14.9,D
30.5012,-93.0649,338.5,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.5,14.9,D
29.57335,-98.03114,339.7,0.48,0.48,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.6,2.6,D
30.19783,-95.1018,334.6,0.49,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.7,9.4,D
31.0009,-92.26559,336.4,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.5,3.2,D
31.09211,-92.98496,352.8,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295,19.1,D
29.94456,-93.39153,330.9,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291,5.9,D
30.13417,-92.19178,338.9,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,5.2,D
30.13482,-92.18773,330.9,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.7,4.5,D
30.12096,-92.23089,329.8,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.3,5.6,D
30.12162,-92.22683,326.7,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.1,5.8,D
31.11096,-92.98404,340.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,309.7,33.1,D
30.76847,-94.92128,332.3,0.47,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.6,3.9,D
31.11502,-92.98061,343.4,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,304.6,33.1,D
31.11431,-92.98479,336.6,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.2,33.1,D
31.11836,-92.98137,349.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,9.6,D
30.79799,-94.82233,328.6,0.47,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.7,2.3,D
30.71188,-95.30517,337.6,0.49,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.5,5.2,D
30.75405,-95.28416,331,0.49,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.3,3.3,D
30.47078,-96.7572,331.2,0.39,0.44,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.7,2.5,D
30.52176,-96.80302,338.5,0.39,0.44,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.9,2.4,D
30.40589,-97.62244,337.5,0.44,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.7,3.4,D
30.15819,-99.36778,331.4,0.56,0.51,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.6,2.9,D
30.86969,-95.93896,333.2,0.52,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.8,3.9,D
30.60887,-97.64184,339.1,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,287.8,4.2,D
30.88827,-96.45606,333.9,0.56,0.43,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.3,8.6,D
31.62936,-93.17146,341.6,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,296.6,11.4,D
31.17208,-95.83401,326.4,0.51,0.41,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.3,2.4,D
31.54742,-94.04166,343.1,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.8,107.1,D
31.59832,-94.15015,347.7,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.7,5.7,D
31.17307,-96.4364,333.3,0.55,0.43,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286,8,D
31.17799,-96.43183,325.7,0.55,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,285.8,4.8,D
31.1769,-96.43741,334,0.55,0.43,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286.3,4.8,D
31.60522,-94.15182,341.1,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,6,D
31.60443,-94.1563,351.4,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.2,10.5,D
31.60867,-94.15263,344.9,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.7,9.6,D
31.60789,-94.15711,329.7,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,3.7,D
31.61134,-94.15792,344.6,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.9,3.7,D
31.28511,-96.08358,326.5,0.52,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.8,2.7,D
31.98175,-92.39948,330.5,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.5,3.1,D
31.63817,-96.12281,330.7,0.52,0.41,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.4,3.3,D
31.57158,-96.50298,329.2,0.54,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290,4.5,D
31.64413,-96.56371,332.7,0.55,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.5,4.2,D
31.3996,-97.83858,337,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.9,3.7,D
31.93249,-95.35442,328.3,0.47,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.6,2.2,D
31.99514,-95.0951,332,0.46,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.7,2.9,D
32.37222,-93.69592,330.9,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.5,4.8,D
31.91155,-96.33567,330.2,0.53,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.9,2.7,D
31.91155,-96.33167,329.1,0.53,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.7,5.7,D
32.43579,-93.98569,329.3,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.5,1.7,D
32.25813,-94.99662,327.8,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.3,2.9,D
31.78823,-97.94231,353.1,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,299.6,30.7,D
31.78732,-97.94675,326.6,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.7,3.8,D
32.65749,-93.33982,328.6,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.6,3.9,D
32.25386,-96.47015,334.7,0.53,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.8,4.5,D
32.3541,-96.11285,334.1,0.51,0.41,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.4,4.8,D
32.639,-94.74451,336.7,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.7,3.5,D
32.08002,-98.02515,326.6,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,280.9,4.4,D
33.13302,-93.06246,326.8,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291,1.4,D
32.4561,-97.03547,325.2,0.56,0.43,2019-12-23,1906,N20,VIIRS,l,2.0NRT,297.4,4.9,D
32.72058,-96.0196,328.6,0.49,0.41,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.6,2.6,D
33.02343,-94.96497,331.6,0.44,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295,5.2,D
33.25585,-94.05994,330.4,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.8,3.7,D
33.29073,-94.30604,330.7,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,296.1,4.6,D
33.2962,-94.55969,331,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,294.3,2.7,D
33.29963,-94.56055,337.5,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.3,2.7,D
33.30306,-94.56142,335.4,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,5.2,D
33.30227,-94.56593,331.6,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.9,4.2,D
33.55091,-93.65145,338.5,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,3.1,D
33.55424,-93.65224,339.7,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,300.2,49.5,D
33.43798,-94.95588,344.4,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.9,4.7,D
31.605,-103.6675,336.8,0.46,0.63,2019-12-23,1906,N20,VIIRS,n,2.0NRT,276.9,3.9,D
33.35913,-96.02605,329.2,0.48,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.2,2.6,D
33.85692,-93.37399,331,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.3,7.9,D
32.15446,-101.93146,367,0.35,0.57,2019-12-23,1906,N20,VIIRS,h,2.0NRT,300,14.8,D
33.63884,-95.13979,330.7,0.44,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.7,3,D
34.06256,-93.36789,334.4,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.7,2.8,D
34.06188,-93.37211,325.7,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.1,2.8,D
34.17732,-93.0584,336.2,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.2,3.5,D
34.18062,-93.05918,328.9,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.3,3.5,D
32.46217,-101.71043,367,0.34,0.56,2019-12-23,1906,N20,VIIRS,h,2.0NRT,295.3,3.8,D
32.463,-101.70698,335.5,0.34,0.56,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.9,3.8,D
34.07073,-95.0146,329.1,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.5,6,D
34.5388,-92.65154,329.4,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.4,1.8,D
35.06601,-91.782,327.9,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.6,2.4,D
35.07081,-92.36047,329.4,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.4,2.3,D
35.32401,-91.83126,327.2,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291,2.3,D
35.46474,-90.92178,329.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,287.9,4.1,D
35.31586,-92.15885,338.7,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.3,2.8,D
35.42924,-91.48385,326.3,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.3,1.4,D
35.64711,-89.9347,329,0.42,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,6.4,D
35.22638,-93.42877,345.8,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.1,5.4,D
35.8909,-89.78008,331.4,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.6,7.3,D
35.56118,-92.35973,336.3,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,3.8,D
35.93301,-89.71451,326.4,0.43,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.5,1.8,D
36.10621,-89.16584,328.8,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.6,4.8,D
36.10559,-89.17078,332.3,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.4,4.1,D
36.10543,-89.16809,341.5,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,4.2,D
36.10897,-89.16875,340.7,0.45,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.9,4.2,D
35.49022,-93.65352,325.2,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286.4,1.8,D
36.01655,-91.24738,329.3,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292,4.1,D
35.79851,-92.74281,331.5,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.5,3.6,D
35.67507,-94.40809,331.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286,5.7,D
36.46777,-90.14619,327.8,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,287.5,2,D
36.72369,-92.59499,329.6,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.9,4.4,D
37.36214,-91.06071,337.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.3,4.3,D
36.86749,-94.33887,326.8,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,287.3,2.2,D
37.12595,-93.84101,338.7,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,283.5,3.4,D
37.23341,-93.22463,327.2,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,285.2,1.6,D
37.23597,-93.55808,328.7,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286.4,3,D
38.02206,-87.96954,333,0.52,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288,3.8,D
37.18776,-94.40792,329.4,0.39,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.2,3.1,D
37.39155,-94.43571,331.1,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,280.1,3.2,D
37.49479,-93.98817,330.3,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,285.2,2.3,D
37.51883,-94.57162,327.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,276.2,1.9,D
37.80133,-93.77894,328.1,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,285.4,1.5,D
38.59579,-87.99126,338.6,0.53,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,284.5,7.1,D
38.694,-90.13083,335.8,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.7,3.4,D
38.69338,-90.13582,328.8,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.2,3.4,D
38.69688,-90.13653,329.2,0.44,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.2,3.4,D
38.4087,-93.31586,329.5,0.38,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.1,4.1,D
39.48239,-84.38577,326.8,0.55,0.51,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.2,2.7,D
37.90242,-97.03022,328.1,0.46,0.39,2019-12-23,1906,N20,VIIRS,n,2.0NRT,281.6,6,D
38.50872,-94.41632,328.6,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,283,3.7,D
38.37636,-95.21929,329.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,271.2,3.5,D
37.99031,-97.43277,331.7,0.47,0.4,2019-12-23,1906,N20,VIIRS,n,2.0NRT,283.4,4.1,D
39.30221,-91.71911,329.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,286.4,3.9,D
40.39272,-79.85394,325.1,0.49,0.65,2019-12-23,1906,N20,VIIRS,n,2.0NRT,285.6,2.8,D
40.74915,-82.04958,326.8,0.37,0.58,2019-12-23,1906,N20,VIIRS,n,2.0NRT,278.8,1.8,D
39.75333,-95.88005,329,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,282.5,2.6,D
41.45259,-81.6771,332.2,0.4,0.6,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.8,4.8,D
40.26382,-94.82596,329.9,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,280.9,2,D
40.25927,-95.14803,336.8,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,281.2,11,D
40.46095,-96.19115,355.9,0.41,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,283.3,14.4,D
41.67082,-86.97897,330,0.43,0.46,2019-12-23,1906,N20,VIIRS,n,2.0NRT,269.4,2.4,D
41.69707,-87.76311,334.7,0.39,0.44,2019-12-23,1906,N20,VIIRS,n,2.0NRT,269.3,2.3,D
42.89725,-82.94676,335.4,0.35,0.57,2019-12-23,1906,N20,VIIRS,n,2.0NRT,278.8,3.6,D
42.89703,-82.9511,341,0.35,0.57,2019-12-23,1906,N20,VIIRS,n,2.0NRT,280.9,3.6,D
29.94799,-93.3923,332.9,0.42,0.38,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.3,3,D
31.00024,-92.26965,325.6,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.1,3.2,D
30.24765,-96.64865,334.1,0.39,0.44,2019-12-23,1906,N20,VIIRS,n,2.0NRT,293.6,2.6,D
31.03996,-92.2783,332.4,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.3,2.8,D
31.04327,-92.27902,337.4,0.39,0.36,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.4,3.2,D
30.35812,-96.52247,325.4,0.57,0.43,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.2,2.2,D
30.2951,-97.04441,336.1,0.41,0.45,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.2,2.9,D
29.94859,-98.79099,339,0.52,0.5,2019-12-23,1906,N20,VIIRS,n,2.0NRT,279.6,9.6,D
31.0713,-92.98462,343.1,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295,13.2,D
31.07465,-92.98537,356.4,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.6,13.2,D
31.0794,-92.97775,329,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.8,2.8,D
31.0787,-92.98193,342.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290.7,7.1,D
31.07801,-92.98613,348.7,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.7,7.1,D
31.08344,-92.97433,337.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.9,2.8,D
31.08206,-92.9827,349.7,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.5,7.1,D
31.08136,-92.98689,325.5,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291,7.1,D
31.08818,-92.96672,329.4,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,289.4,4.8,D
31.08749,-92.97092,333.6,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,291.4,4.8,D
31.08679,-92.97509,352,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.3,11.1,D
31.0861,-92.97926,336.6,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,290,11.1,D
31.08541,-92.98346,351.2,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,295.5,15.3,D
31.08471,-92.98764,329.4,0.4,0.37,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.8,15.3,D
31.64519,-96.56545,331.7,0.55,0.42,2019-12-23,1906,N20,VIIRS,n,2.0NRT,292.6,3.5,D
27.61411,-80.78334,327.5,0.33,0.55,2019-12-23,1906,N20,VIIRS,n,2.0NRT,288.5,2.4,D
27.16543,-98.20814,325,0.55,0.51,2019-12-23,1906,N20,VIIRS,n,2.0NRT,296.1,3.8,D
27.16427,-98.21351,339.2,0.55,0.51,2019-12-23,1906,N20,VIIRS,n,2.0NRT,297.1,3.8,D
